truetime,L,R,B,D,C
15.0200099996,62.3195444164,2.4998836896,37.6804555836,440.1803392720,159.8196607268
15.0250099996,62.3494188567,2.4996445535,37.6505811433,440.1502256956,159.8497743032
15.0300099996,62.3792604524,2.4994056647,37.6207395476,440.1201452111,159.8798547878
15.0350099996,62.4090692404,2.4991670228,37.5909307596,440.0900977812,159.9099022176
15.0400099996,62.4388452574,2.4989286277,37.5611547426,440.0600833691,159.9399166298
15.0450099996,62.4685885403,2.4986904790,37.5314114597,440.0301019375,159.9698980613
15.0500099996,62.4982991258,2.4984525766,37.5017008741,440.0001534496,159.9998465493
15.0550099996,62.5279770507,2.4982149202,37.4720229493,439.9702378683,160.0297621305
15.0600099996,62.5576223514,2.4979775095,37.4423776486,439.9403551569,160.0596448420
15.0650099996,62.5872350648,2.4977403443,37.4127649352,439.9105052783,160.0894947205
15.0700099996,62.6168152273,2.4975034244,37.3831847727,439.8806881959,160.1193118029
15.0750099996,62.6463628755,2.4972667495,37.3536371245,439.8509038729,160.1490961260
15.0800099996,62.6758780458,2.4970303194,37.3241219542,439.8211522724,160.1788477264
15.0850099996,62.7053607747,2.4967941338,37.2946392253,439.7914333579,160.2085666409
15.0900099996,62.7348110987,2.4965581925,37.2651889013,439.7617470927,160.2382529062
15.0950099996,62.7642290540,2.4963224953,37.2357709460,439.7320934401,160.2679065587
15.1000099996,62.7936146770,2.4960870419,37.2063853230,439.7024723637,160.2975276351
15.1050099996,62.8229680039,2.4958518320,37.1770319961,439.6728838269,160.3271161719
15.1100099996,62.8522890711,2.4956168655,37.1477109289,439.6433277932,160.3566722056
15.1150099996,62.8815779146,2.4953821420,37.1184220854,439.6138042262,160.3861957726
15.1200099996,62.9108345706,2.4951476614,37.0891654294,439.5843130896,160.4156869093
15.1250099996,62.9400590753,2.4949134233,37.0599409247,439.5548543469,160.4451456520
15.1300099996,62.9692514647,2.4946794277,37.0307485353,439.5254279618,160.4745720370
15.1350099996,62.9984117747,2.4944456741,37.0015882253,439.4960338982,160.5039661006
15.1400099996,63.0275400415,2.4942121625,36.9724599585,439.4666721198,160.5333278791
15.1450099996,63.0566363009,2.4939788924,36.9433636991,439.4373425903,160.5626574085
15.1500099996,63.0857005889,2.4937458638,36.9142994111,439.4080452737,160.5919547251
15.1550099996,63.1147329412,2.4935130763,36.8852670588,439.3787801339,160.6212198649
15.1600099996,63.1437333937,2.4932805298,36.8562666063,439.3495471349,160.6504528640
15.1650099996,63.1727019822,2.4930482239,36.8272980178,439.3203462405,160.6796537584
15.1700099996,63.2016387424,2.4928161585,36.7983612576,439.2911774148,160.7088225840
15.1750099996,63.2305437100,2.4925843332,36.7694562900,439.2620406220,160.7379593768
15.1800099996,63.2594169206,2.4923527479,36.7405830794,439.2329358261,160.7670641727
15.1850099996,63.2882584099,2.4921214024,36.7117415901,439.2038629913,160.7961370075
15.1900099996,63.3170682133,2.4918902963,36.6829317867,439.1748220818,160.8251779170
15.1950099996,63.3458463665,2.4916594295,36.6541536335,439.1458130618,160.8541869370
15.2000099996,63.3745929049,2.4914288017,36.6254070951,439.1168358957,160.8831641032
15.2050099996,63.4033078639,2.4911984127,36.5966921361,439.0878905476,160.9121094512
15.2100099996,63.4319912789,2.4909682622,36.5680087211,439.0589769820,160.9410230168
15.2150099996,63.4606431854,2.4907383500,36.5393568146,439.0300951634,160.9699048354
15.2200099996,63.4892636186,2.4905086758,36.5107363814,439.0012450561,160.9987549428
15.2250099996,63.5178526137,2.4902792395,36.4821473863,438.9724266246,161.0275733742
15.2300099996,63.5464102061,2.4900500408,36.4535897939,438.9436398335,161.0563601653
15.2350099996,63.5749364309,2.4898210794,36.4250635691,438.9148846473,161.0851153515
15.2400099996,63.6034313233,2.4895923551,36.3965686767,438.8861610307,161.1138389682
15.2450099996,63.6318949183,2.4893638677,36.3681050817,438.8574689482,161.1425310506
15.2500099996,63.6603272511,2.4891356170,36.3396727489,438.8288083647,161.1711916341
15.2550099996,63.6887283567,2.4889076027,36.3112716433,438.8001792448,161.1998207540
15.2600099996,63.7170982700,2.4886798245,36.2829017300,438.7715815533,161.2284184455
15.2650099996,63.7454370261,2.4884522823,36.2545629739,438.7430152550,161.2569847438
15.2700099996,63.7737446598,2.4882249758,36.2262553402,438.7144803148,161.2855196840
15.2750099996,63.8020212060,2.4879979047,36.1979787940,438.6859766976,161.3140233013
15.2800099996,63.8302666995,2.4877710689,36.1697333005,438.6575043683,161.3424956306
15.2850099996,63.8584811751,2.4875444681,36.1415188249,438.6290632918,161.3709367070
15.2900099996,63.8866646675,2.4873181020,36.1133353325,438.6006534333,161.3993465655
15.2950099996,63.9148172115,2.4870919705,36.0851827885,438.5722747578,161.4277252410
15.3000099996,63.9429388418,2.4868660733,36.0570611582,438.5439272303,161.4560727685
15.3050099996,63.9710295929,2.4866404101,36.0289704071,438.5156108161,161.4843891827
15.3100099996,63.9990894994,2.4864149808,36.0009105006,438.4873254802,161.5126745186
15.3150099996,64.0271185959,2.4861897851,35.9728814041,438.4590711880,161.5409288108
15.3200099996,64.0551169169,2.4859648227,35.9448830831,438.4308479047,161.5691520941
15.3250099996,64.0830844968,2.4857400935,35.9169155032,438.4026555955,161.5973444033
15.3300099996,64.1110213701,2.4855155972,35.8889786299,438.3744942259,161.6255057729
15.3350099996,64.1389275712,2.4852913336,35.8610724288,438.3463637612,161.6536362376
15.3400099996,64.1668031343,2.4850673024,35.8331968657,438.3182641669,161.6817358320
15.3450099996,64.1946480939,2.4848435033,35.8053519061,438.2901954083,161.7098045905
15.3500099996,64.2224624841,2.4846199363,35.7775375159,438.2621574510,161.7378425478
15.3550099996,64.2502463393,2.4843966010,35.7497536607,438.2341502606,161.7658497382
15.3600099996,64.2779996935,2.4841734973,35.7220003065,438.2061738026,161.7938261962
15.3650099996,64.3057225809,2.4839506248,35.6942774191,438.1782280427,161.8217719561
15.3700099996,64.3334150357,2.4837279833,35.6665849643,438.1503129465,161.8496870524
15.3750099996,64.3610770919,2.4835055727,35.6389229081,438.1224284797,161.8775715192
15.3800099996,64.3887087835,2.4832833927,35.6112912165,438.0945746080,161.9054253908
15.3850099996,64.4163101445,2.4830614430,35.5836898555,438.0667512974,161.9332487015
15.3900099996,64.4438812089,2.4828397235,35.5561187911,438.0389585134,161.9610414854
15.3950099996,64.4714220106,2.4826182339,35.5285779894,438.0111962221,161.9888037767
15.4000099996,64.4989325834,2.4823969739,35.5010674166,437.9834643894,162.0165356095
15.4050099996,64.5264129612,2.4821759434,35.4735870388,437.9557629811,162.0442370178
15.4100099996,64.5538631777,2.4819551421,35.4461368223,437.9280919632,162.0719080356
15.4150099996,64.5812832668,2.4817345698,35.4187167332,437.9004513018,162.0995486970
15.4200099996,64.6086732621,2.4815142263,35.3913267379,437.8728409630,162.1271590358
15.4250099996,64.6360331973,2.4812941112,35.3639668027,437.8452609128,162.1547390861
15.4300099996,64.6633631060,2.4810742245,35.3366368940,437.8177111173,162.1822888815
15.4350099996,64.6906630219,2.4808545659,35.3093369781,437.7901915428,162.2098084561
15.4400099996,64.7179329785,2.4806351351,35.2820670215,437.7627021554,162.2372978435
15.4450099996,64.7451730093,2.4804159319,35.2548269907,437.7352429214,162.2647570774
15.4500099996,64.7723831478,2.4801969561,35.2276168522,437.7078138071,162.2921861917
15.4550099996,64.7995634274,2.4799782075,35.2004365726,437.6804147789,162.3195852199
15.4600099996,64.8267138815,2.4797596858,35.1732861185,437.6530458030,162.3469541958
15.4650099996,64.8538345436,2.4795413908,35.1461654564,437.6257068460,162.3742931528
15.4700099996,64.8809254468,2.4793233223,35.1190745532,437.5983978743,162.4016021246
15.4750099996,64.9079866246,2.4791054800,35.0920133754,437.5711188543,162.4288811446
15.4800099996,64.9350181101,2.4788878638,35.0649818899,437.5438697525,162.4561302463
15.4850099996,64.9620199366,2.4786704734,35.0379800634,437.5166505356,162.4833494632
15.4900099996,64.9889921372,2.4784533086,35.0110078628,437.4894611702,162.5105388286
15.4950099996,65.0159347451,2.4782363692,34.9840652549,437.4623016228,162.5376983760
15.5000099996,65.0428477934,2.4780196548,34.9571522066,437.4351718603,162.5648281386
15.5050099996,65.0697313150,2.4778031654,34.9302686850,437.4080718492,162.5919281496
15.5100099996,65.0965853431,2.4775869006,34.9034146569,437.3810015563,162.6189984425
15.5150099996,65.1234099106,2.4773708604,34.8765900894,437.3539609486,162.6460390503
15.5200099996,65.1502050505,2.4771550443,34.8497949495,437.3269499926,162.6730500062
15.5250099996,65.1769707956,2.4769394522,34.8230292044,437.2999686555,162.7000313433
15.5300099996,65.2037071788,2.4767240840,34.7962928212,437.2730169040,162.7269830948
15.5350099996,65.2304142329,2.4765089393,34.7695857670,437.2460947051,162.7539052937
15.5400099996,65.2570919908,2.4762940179,34.7429080092,437.2192020259,162.7807979730
15.5450099996,65.2837404852,2.4760793196,34.7162595148,437.1923388332,162.8076611656
15.5500099996,65.3103597488,2.4758648443,34.6896402512,437.1655050943,162.8344949046
15.5550099996,65.3369498142,2.4756505916,34.6630501858,437.1387007761,162.8612992227
15.5600099996,65.3635107142,2.4754365613,34.6364892858,437.1119258459,162.8880741529
15.5650099996,65.3900424813,2.4752227533,34.6099575187,437.0851802708,162.9148197280
15.5700099996,65.4165451480,2.4750091672,34.5834548520,437.0584640181,162.9415359808
15.5750099996,65.4430187469,2.4747958030,34.5569812531,437.0317770549,162.9682229439
15.5800099996,65.4694633105,2.4745826603,34.5305366895,437.0051193486,162.9948806502
15.5850099996,65.4958788712,2.4743697389,34.5041211288,436.9784908665,163.0215091323
15.5900099996,65.5222654615,2.4741570386,34.4777345385,436.9518915760,163.0481084229
15.5950099996,65.5486231137,2.4739445593,34.4513768863,436.9253214444,163.0746785544
15.6000099996,65.5749518601,2.4737323006,34.4250481399,436.8987804393,163.1012195595
15.6050099996,65.6012517330,2.4735202623,34.3987482670,436.8722685281,163.1277314707
15.6100099996,65.6275227648,2.4733084443,34.3724772352,436.8457856783,163.1542143205
15.6150099996,65.6537649876,2.4730968463,34.3462350124,436.8193318575,163.1806681413
15.6200099996,65.6799784337,2.4728854681,34.3200215663,436.7929070333,163.2070929656
15.6250099996,65.7061631350,2.4726743094,34.2938368649,436.7665111732,163.2334888256
15.6300099996,65.7323191239,2.4724633701,34.2676808761,436.7401442450,163.2598557538
15.6350099996,65.7584464324,2.4722526500,34.2415535676,436.7138062164,163.2861937824
15.6400099996,65.7845450924,2.4720421487,34.2154549076,436.6874970551,163.3125029437
15.6450099996,65.8106151360,2.4718318661,34.1893848640,436.6612167289,163.3387832699
15.6500099996,65.8366565952,2.4716218020,34.1633434048,436.6349652056,163.3650347932
15.6550099996,65.8626695019,2.4714119562,34.1373304981,436.6087424531,163.3912575457
15.6600099996,65.8886538879,2.4712023284,34.1113461121,436.5825484392,163.4174515596
15.6650099996,65.9146097852,2.4709929183,34.0853902148,436.5563831319,163.4436168669
15.6700099996,65.9405372256,2.4707837259,34.0594627744,436.5302464992,163.4697534996
15.6750099996,65.9664362407,2.4705747509,34.0335637593,436.5041385090,163.4958614898
15.6800099996,65.9923068625,2.4703659930,34.0076931375,436.4780591294,163.5219408695
15.6850099996,66.0181491225,2.4701574521,33.9818508775,436.4520083284,163.5479916704
15.6900099996,66.0439630525,2.4699491279,33.9560369475,436.4259860743,163.5740139246
15.6950099996,66.0697486840,2.4697410202,33.9302513160,436.3999923350,163.6000076638
15.7000099996,66.0955060488,2.4695331288,33.9044939512,436.3740270789,163.6259729200
15.7050099996,66.1212351783,2.4693254535,33.8787648217,436.3480902740,163.6519097248
15.7100099996,66.1469361040,2.4691179940,33.8530638960,436.3221818888,163.6778181100
15.7150099996,66.1726088575,2.4689107502,33.8273911425,436.2963018915,163.7036981073
15.7200099996,66.1982534703,2.4687037218,33.8017465297,436.2704502504,163.7295497484
15.7250099996,66.2238699736,2.4684969086,33.7761300264,436.2446269339,163.7553730650
15.7300099996,66.2494583989,2.4682903104,33.7505416011,436.2188319103,163.7811680885
15.7350099996,66.2750187776,2.4680839270,33.7249812224,436.1930651482,163.8069348506
15.7400099996,66.3005511409,2.4678777582,33.6994488591,436.1673266160,163.8326733828
15.7450099996,66.3260555202,2.4676718037,33.6739444798,436.1416162823,163.8583837166
15.7500099996,66.3515319466,2.4674660633,33.6484680534,436.1159341155,163.8840658833
15.7550099996,66.3769804514,2.4672605368,33.6230195486,436.0902800843,163.9097199146
15.7600099996,66.4024010656,2.4670552241,33.5975989344,436.0646541572,163.9353458416
15.7650099996,66.4277938206,2.4668501248,33.5722061794,436.0390563031,163.9609436958
15.7700099996,66.4531587472,2.4666452388,33.5468412528,436.0134864904,163.9865135084
15.7750099996,66.4784958766,2.4664405659,33.5215041233,435.9879446881,164.0120553108
15.7800099996,66.5038052399,2.4662361058,33.4961947601,435.9624308647,164.0375691341
15.7850099996,66.5290868679,2.4660318583,33.4709131321,435.9369449892,164.0630550096
15.7900099996,66.5543407917,2.4658278233,33.4456592083,435.9114870304,164.0885129684
15.7950099996,66.5795670421,2.4656240005,33.4204329579,435.8860569572,164.1139430416
15.8000099996,66.6047656501,2.4654203897,33.3952343499,435.8606547384,164.1393452604
15.8050099996,66.6299366464,2.4652169906,33.3700633536,435.8352803431,164.1647196558
15.8100099996,66.6550800618,2.4650138031,33.3449199382,435.8099337401,164.1900662587
15.8150099996,66.6801959272,2.4648108270,33.3198040728,435.7846148986,164.2153851003
15.8200099996,66.7052842733,2.4646080620,33.2947157267,435.7593237875,164.2406762113
15.8250099996,66.7303451308,2.4644055079,33.2696548692,435.7340603760,164.2659396229
15.8300099996,66.7553785303,2.4642031646,33.2446214697,435.7088246331,164.2911753657
15.8350099996,66.7803845024,2.4640010318,33.2196154976,435.6836165282,164.3163834707
15.8400099996,66.8053630778,2.4637991092,33.1946369222,435.6584360302,164.3415639686
15.8450099996,66.8303142870,2.4635973968,33.1696857130,435.6332831086,164.3667168903
15.8500099996,66.8552381606,2.4633958942,33.1447618394,435.6081577324,164.3918422664
15.8550099996,66.8801347290,2.4631946013,33.1198652710,435.5830598711,164.4169401277
15.8600099996,66.9050040226,2.4629935178,33.0949959774,435.5579894940,164.4420105048
15.8650099996,66.9298460719,2.4627926436,33.0701539281,435.5329465705,164.4670534283
15.8700099996,66.9546609073,2.4625919784,33.0453390927,435.5079310699,164.4920689289
15.8750099996,66.9794485591,2.4623915220,33.0205514409,435.4829429617,164.5170570371
15.8800099996,67.0042090577,2.4621912743,32.9957909423,435.4579822154,164.5420177834
15.8850099996,67.0289424332,2.4619912349,32.9710575668,435.4330488005,164.5669511983
15.8900099996,67.0536487160,2.4617914038,32.9463512840,435.4081426866,164.5918573123
15.8950099996,67.0783279362,2.4615917806,32.9216720638,435.3832638431,164.6167361557
15.9000099996,67.1029801241,2.4613923652,32.8970198759,435.3584122399,164.6415877590
15.9050099996,67.1276053097,2.4611931573,32.8723946903,435.3335878464,164.6664121524
15.9100099996,67.1522035232,2.4609941568,32.8477964768,435.3087906324,164.6912093664
15.9150099996,67.1767747947,2.4607953635,32.8232252053,435.2840205676,164.7159794312
15.9200099996,67.2013191541,2.4605967771,32.7986808459,435.2592776218,164.7407223770
15.9250099996,67.2258366314,2.4603983974,32.7741633686,435.2345617648,164.7654382340
15.9300099996,67.2503272567,2.4602002243,32.7496727433,435.2098729664,164.7901270325
15.9350099996,67.2747910599,2.4600022574,32.7252089401,435.1852111964,164.8147888024
15.9400099996,67.2992280708,2.4598044967,32.7007719292,435.1605764248,164.8394235741
15.9450099996,67.3236383193,2.4596069419,32.6763616807,435.1359686214,164.8640313774
15.9500099996,67.3480218352,2.4594095927,32.6519781648,435.1113877563,164.8886122425
15.9550099996,67.3723786484,2.4592124491,32.6276213516,435.0868337995,164.9131661994
15.9600099996,67.3967087886,2.4590155107,32.6032912114,435.0623067209,164.9376932779
15.9650099996,67.4210122855,2.4588187774,32.5789877145,435.0378064907,164.9621935081
15.9700099996,67.4452891688,2.4586222490,32.5547108312,435.0133330790,164.9866669199
15.9750099996,67.4695394682,2.4584259252,32.5304605318,434.9888864558,165.0111135430
15.9800099996,67.4937632133,2.4582298059,32.5062367867,434.9644665914,165.0355334074
15.9850099996,67.5179604336,2.4580338908,32.4820395664,434.9400734560,165.0599265428
15.9900099996,67.5421311588,2.4578381798,32.4578688412,434.9157070199,165.0842929790
15.9950099996,67.5662754183,2.4576426726,32.4337245817,434.8913672532,165.1086327457
16.0000099996,67.5903932416,2.4574473691,32.4096067584,434.8670541263,165.1329458725
16.0050099996,67.6144846582,2.4572522689,32.3855153418,434.8427676096,165.1572323893
16.0100099996,67.6385496975,2.4570573720,32.3614503025,434.8185076733,165.1814923255
16.0150099996,67.6625883889,2.4568626781,32.3374116111,434.7942742881,165.2057257108
16.0200099996,67.6866007617,2.4566681870,32.3133992383,434.7700674242,165.2299325747
16.0250099996,67.7105868452,2.4564738986,32.2894131548,434.7458870521,165.2541129467
16.0300099996,67.7345466688,2.4562798125,32.2654533312,434.7217331425,165.2782668563
16.0350099996,67.7584802617,2.4560859286,32.2415197383,434.6976056658,165.3023943331
16.0400099996,67.7823876530,2.4558922467,32.2176123470,434.6735045925,165.3264954063
16.0450099996,67.8062688721,2.4556987667,32.1937311279,434.6494298934,165.3505701054
16.0500099996,67.8301239479,2.4555054882,32.1698760521,434.6253815391,165.3746184598
16.0550099996,67.8539529097,2.4553124111,32.1460470903,434.6013595002,165.3986404987
16.0600099996,67.8777557865,2.4551195351,32.1222442135,434.5773637474,165.4226362514
16.0650099996,67.9015326074,2.4549268602,32.0984673926,434.5533942516,165.4466057472
16.0700099996,67.9252834013,2.4547343860,32.0747165987,434.5294509835,165.4705490153
16.0750099996,67.9490081973,2.4545421124,32.0509918027,434.5055339139,165.4944660849
16.0800099996,67.9727070244,2.4543500392,32.0272929756,434.4816430137,165.5183569852
16.0850099996,67.9963799113,2.4541581662,32.0036200887,434.4577782537,165.5422217451
16.0900099996,68.0200268871,2.4539664931,31.9799731129,434.4339396049,165.5660603940
16.0950099996,68.0436479805,2.4537750198,31.9563520195,434.4101270381,165.5898729607
16.1000099996,68.0672432203,2.4535837461,31.9327567797,434.3863405245,165.6136594743
16.1050099996,68.0908126355,2.4533926717,31.9091873645,434.3625800350,165.6374199638
16.1100099996,68.1143562546,2.4532017965,31.8856437454,434.3388455407,165.6611544581
16.1150099996,68.1378741064,2.4530111202,31.8621258936,434.3151370126,165.6848629862
16.1200099996,68.1613662196,2.4528206427,31.8386337804,434.2914544219,165.7085455769
16.1250099996,68.1848326229,2.4526303638,31.8151673771,434.2677977397,165.7322022591
16.1300099996,68.2082733448,2.4524402832,31.7917266552,434.2441669372,165.7558330616
16.1350099996,68.2316884140,2.4522504008,31.7683115860,434.2205619857,165.7794380132
16.1400099996,68.2550778590,2.4520607164,31.7449221410,434.1969828562,165.8030171426
16.1450099996,68.2784417083,2.4518712297,31.7215582917,434.1734295203,165.8265704786
16.1500099996,68.3017799904,2.4516819406,31.6982200096,434.1499019490,165.8500980498
16.1550099996,68.3250927337,2.4514928488,31.6749072663,434.1264001139,165.8735998849
16.1600099996,68.3483799667,2.4513039543,31.6516200333,434.1029239863,165.8970760125
16.1650099996,68.3716417178,2.4511152566,31.6283582822,434.0794735376,165.9205264612
16.1700099996,68.3948780153,2.4509267558,31.6051219847,434.0560487392,165.9439512596
16.1750099996,68.4180888876,2.4507384515,31.5819111124,434.0326495627,165.9673504361
16.1800099996,68.4412743629,2.4505503435,31.5587256371,434.0092759795,165.9907240193
16.1850099996,68.4644344694,2.4503624318,31.5355655306,433.9859279612,166.0140720377
16.1900099996,68.4875692355,2.4501747160,31.5124307645,433.9626054793,166.0373945195
16.1950099996,68.5106786893,2.4499871960,31.4893213107,433.9393085055,166.0606914933
16.2000099996,68.5337628590,2.4497998716,31.4662371410,433.9160370114,166.0839629874
16.2050099996,68.5568217726,2.4496127425,31.4431782274,433.8927909687,166.1072090301
16.2100099996,68.5798554584,2.4494258086,31.4201445416,433.8695703491,166.1304296498
16.2150099996,68.6028639443,2.4492390697,31.3971360557,433.8463751243,166.1536248745
16.2200099996,68.6258472583,2.4490525256,31.3741527417,433.8232052661,166.1767947327
16.2250099996,68.6488054286,2.4488661761,31.3511945714,433.8000607463,166.1999392525
16.2300099996,68.6717384830,2.4486800210,31.3282615170,433.7769415368,166.2230584620
16.2350099996,68.6946464496,2.4484940601,31.3053535504,433.7538476094,166.2461523895
16.2400099996,68.7175293561,2.4483082932,31.2824706439,433.7307789359,166.2692210629
16.2450099996,68.7403872304,2.4481227201,31.2596127696,433.7077354885,166.2922645104
16.2500099996,68.7632201005,2.4479373406,31.2367798995,433.6847172389,166.3152827600
16.2550099996,68.7860279941,2.4477521545,31.2139720059,433.6617241592,166.3382758396
16.2600099996,68.8088109389,2.4475671616,31.1911890611,433.6387562215,166.3612437774
16.2650099996,68.8315689628,2.4473823618,31.1684310372,433.6158133977,166.3841866011
16.2700099996,68.8543020935,2.4471977547,31.1456979065,433.5928956601,166.4071043388
16.2750099996,68.8770103585,2.4470133403,31.1229896415,433.5700029806,166.4299970182
16.2800099996,68.8996937856,2.4468291184,31.1003062144,433.5471353316,166.4528646673
16.2850099996,68.9223524024,2.4466450887,31.0776475976,433.5242926851,166.4757073138
16.2900099996,68.9449862365,2.4464612510,31.0550137635,433.5014750133,166.4985249855
16.2950099996,68.9675953154,2.4462776052,31.0324046846,433.4786822886,166.5213177102
16.3000099996,68.9901796667,2.4460941511,31.0098203333,433.4559144832,166.5440855156
16.3050099996,69.0127393178,2.4459108884,30.9872606822,433.4331715695,166.5668284294
16.3100099996,69.0352742961,2.4457278170,30.9647257039,433.4104535197,166.5895464791
16.3150099996,69.0577846292,2.4455449367,30.9422153708,433.3877603063,166.6122396925
16.3200099996,69.0802703444,2.4453622473,30.9197296556,433.3650919016,166.6349080972
16.3250099996,69.1027314691,2.4451797485,30.8972685309,433.3424482782,166.6575517206
16.3300099996,69.1251680307,2.4449974403,30.8748319693,433.3198294085,166.6801705904
16.3350099996,69.1475800563,2.4448153224,30.8524199437,433.2972352649,166.7027647339
16.3400099996,69.1699675733,2.4446333945,30.8300324267,433.2746658201,166.7253341788
16.3450099996,69.1923306089,2.4444516566,30.8076693910,433.2521210465,166.7478789523
16.3500099996,69.2146691904,2.4442701085,30.7853308096,433.2296009169,166.7703990820
16.3550099996,69.2369833449,2.4440887499,30.7630166551,433.2071054038,166.7928945951
16.3600099995,69.2592730996,2.4439075806,30.7407269004,433.1846344798,166.8153655190
16.3650099995,69.2815384815,2.4437266005,30.7184615185,433.1621881178,166.8378118811
16.3700099995,69.3037795178,2.4435458093,30.6962204822,433.1397662903,166.8602337085
16.3750099995,69.3259962355,2.4433652069,30.6740037645,433.1173689703,166.8826310286
16.3800099995,69.3481886616,2.4431847931,30.6518113384,433.0949961303,166.9050038685
16.3850099995,69.3703568232,2.4430045677,30.6296431768,433.0726477434,166.9273522555
16.3900099995,69.3925007471,2.4428245305,30.6074992529,433.0503237822,166.9496762166
16.3950099995,69.4146204603,2.4426446813,30.5853795397,433.0280242198,166.9719757791
16.4000099995,69.4367159898,2.4424650199,30.5632840102,433.0057490289,166.9942509699
16.4050099995,69.4587873623,2.4422855461,30.5412126377,432.9834981826,167.0165018162
16.4100099995,69.4808346047,2.4421062598,30.5191653952,432.9612716539,167.0387283450
16.4150099995,69.5028577439,2.4419271607,30.4971422561,432.9390694156,167.0609305832
16.4200099995,69.5248568066,2.4417482487,30.4751431934,432.9168914410,167.0831085579
16.4250099995,69.5468318195,2.4415695236,30.4531681805,432.8947377029,167.1052622959
16.4300099995,69.5687828093,2.4413909851,30.4312171907,432.8726081746,167.1273918242
16.4350099995,69.5907098028,2.4412126331,30.4092901972,432.8505028291,167.1494971697
16.4400099995,69.6126128266,2.4410344675,30.3873871734,432.8284216397,167.1715783592
16.4450099995,69.6344919073,2.4408564879,30.3655080927,432.8063645794,167.1936354194
16.4500099995,69.6563470715,2.4406786943,30.3436529285,432.7843316216,167.2156683773
16.4550099995,69.6781783458,2.4405010864,30.3218216542,432.7623227394,167.2376772594
16.4600099995,69.6999857567,2.4403236640,30.3000142433,432.7403379062,167.2596620927
16.4650099995,69.7217693306,2.4401464270,30.2782306693,432.7183770952,167.2816229036
16.4700099995,69.7435290942,2.4399693752,30.2564709058,432.6964402798,167.3035597190
16.4750099995,69.7652650738,2.4397925084,30.2347349262,432.6745274334,167.3254725654
16.4800099995,69.7869772957,2.4396158264,30.2130227043,432.6526385294,167.3473614694
16.4850099995,69.8086657865,2.4394393289,30.1913342135,432.6307735412,167.3692264576
16.4900099995,69.8303305725,2.4392630159,30.1696694275,432.6089324423,167.3910675566
16.4950099995,69.8519716799,2.4390868871,30.1480283201,432.5871152061,167.4128847927
16.5000099995,69.8735891350,2.4389109424,30.1264108650,432.5653218062,167.4346781926
16.5050099995,69.8951829642,2.4387351816,30.1048170358,432.5435522161,167.4564477827
16.5100099995,69.9167531937,2.4385596044,30.0832468063,432.5218064095,167.4781935893
16.5150099995,69.9382998496,2.4383842107,30.0617001504,432.5000843599,167.4999156389
16.5200099995,69.9598229581,2.4382090003,30.0401770419,432.4783860410,167.5216139578
16.5250099995,69.9813225454,2.4380339730,30.0186774546,432.4567114264,167.5432885724
16.5300099995,70.0027986375,2.4378591287,29.9972013625,432.4350604900,167.5649395089
16.5350099995,70.0242512606,2.4376844670,29.9757487394,432.4134332053,167.5865667936
16.5400099995,70.0456804407,2.4375099880,29.9543195593,432.3918295461,167.6081704527
16.5450099995,70.0670862038,2.4373356913,29.9329137962,432.3702494863,167.6297505125
16.5500099995,70.0884685760,2.4371615769,29.9115314240,432.3486929997,167.6513069991
16.5550099995,70.1098275831,2.4369876444,29.8901724169,432.3271600601,167.6728399387
16.5600099995,70.1311632511,2.4368138937,29.8688367489,432.3056506415,167.6943493574
16.5650099995,70.1524756059,2.4366403247,29.8475243941,432.2841647176,167.7158352812
16.5700099995,70.1737646734,2.4364669372,29.8262353266,432.2627022626,167.7372977363
16.5750099995,70.1950304794,2.4362937309,29.8049695206,432.2412632503,167.7587367486
16.5800099995,70.2162730498,2.4361207056,29.7837269502,432.2198476547,167.7801523441
16.5850099995,70.2374924102,2.4359478613,29.7625075898,432.1984554499,167.8015445489
16.5900099995,70.2586885866,2.4357751977,29.7413114134,432.1770866100,167.8229133889
16.5950099995,70.2798616045,2.4356027146,29.7201383955,432.1557411089,167.8442588899
16.6000099995,70.3010114898,2.4354304119,29.6989885102,432.1344189210,167.8655810779
16.6050099995,70.3221382680,2.4352582894,29.6778617320,432.1131200202,167.8868799786
16.6100099995,70.3432419648,2.4350863468,29.6567580352,432.0918443809,167.9081556180
16.6150099995,70.3643226058,2.4349145840,29.6356773942,432.0705919771,167.9294080217
16.6200099995,70.3853802165,2.4347430009,29.6146197835,432.0493627832,167.9506372157
16.6250099995,70.4064148226,2.4345715972,29.5935851774,432.0281567733,167.9718432255
16.6300099995,70.4274264496,2.4344003727,29.5725735504,432.0069739219,167.9930260769
16.6350099995,70.4484151229,2.4342293273,29.5515848771,431.9858142032,168.0141857957
16.6400099995,70.4693808680,2.4340584608,29.5306191320,431.9646775916,168.0353224073
16.6450099995,70.4903237104,2.4338877730,29.5096762896,431.9435640614,168.0564359374
16.6500099995,70.5112436754,2.4337172637,29.4887563246,431.9224735871,168.0775264117
16.6550099995,70.5321407884,2.4335469328,29.4678592116,431.9014061432,168.0985938556
16.6600099995,70.5530150748,2.4333767800,29.4469849252,431.8803617041,168.1196382948
16.6650099995,70.5738665598,2.4332068052,29.4261334402,431.8593402442,168.1406597546
16.6700099995,70.5946952688,2.4330370082,29.4053047312,431.8383417382,168.1616582606
16.6750099995,70.6155012271,2.4328673888,29.3844987729,431.8173661606,168.1826338382
16.6800099995,70.6362844598,2.4326979469,29.3637155402,431.7964134860,168.2035865129
